time,customer_no,location
14:54:00,468,dairy
14:54:00,470,drinks
14:54:00,471,dairy
14:54:00,472,spices
14:54:00,474,spices
14:54:00,475,spices
14:55:00,461,drinks
14:55:00,468,dairy
14:55:00,470,drinks
14:55:00,471,dairy
14:55:00,472,dairy
14:55:00,474,dairy
14:55:00,475,checkout
14:55:00,476,dairy
14:56:00,461,drinks
14:56:00,468,dairy
14:56:00,470,checkout
14:56:00,471,dairy
14:56:00,472,checkout
14:56:00,474,dairy
14:56:00,476,dairy
14:56:00,477,drinks
14:57:00,461,drinks
14:57:00,468,dairy
14:57:00,471,checkout
14:57:00,474,drinks
14:57:00,476,dairy
14:57:00,477,drinks
14:57:00,478,fruit
14:58:00,461,drinks
14:58:00,468,dairy
14:58:00,474,spices
14:58:00,476,dairy
14:58:00,477,fruit
14:58:00,478,checkout
14:58:00,479,spices
14:59:00,461,drinks
14:59:00,468,dairy
14:59:00,474,spices
14:59:00,476,dairy
14:59:00,477,fruit
14:59:00,479,dairy
14:59:00,480,dairy
15:00:00,461,drinks
15:00:00,468,dairy
15:00:00,474,spices
15:00:00,476,checkout
15:00:00,477,fruit
15:00:00,479,drinks
15:00:00,480,dairy
15:00:00,481,drinks
15:01:00,461,checkout
15:01:00,468,fruit
15:01:00,474,drinks
15:01:00,477,dairy
15:01:00,479,dairy
15:01:00,480,dairy
15:01:00,481,drinks
15:01:00,482,dairy
15:02:00,468,fruit
15:02:00,474,drinks
15:02:00,477,dairy
15:02:00,479,fruit
15:02:00,480,dairy
15:02:00,481,drinks
15:02:00,482,checkout
15:02:00,483,dairy
15:03:00,468,fruit
15:03:00,474,fruit
15:03:00,477,dairy
15:03:00,479,fruit
15:03:00,480,spices
15:03:00,481,checkout
15:03:00,483,fruit
15:03:00,484,spices
15:04:00,468,fruit
15:04:00,474,fruit
15:04:00,477,checkout
15:04:00,479,checkout
15:04:00,480,spices
15:04:00,483,fruit
15:04:00,484,spices
15:04:00,485,dairy
15:05:00,468,fruit
15:05:00,474,fruit
15:05:00,479,checkout
15:05:00,480,drinks
15:05:00,483,fruit
15:05:00,484,spices
15:05:00,485,dairy
15:05:00,486,dairy
15:06:00,468,fruit
15:06:00,474,checkout
15:06:00,480,fruit
15:06:00,483,checkout
15:06:00,484,spices
15:06:00,485,dairy
15:06:00,486,drinks
15:06:00,487,drinks
15:07:00,468,fruit
15:07:00,480,fruit
15:07:00,484,fruit
15:07:00,485,dairy
15:07:00,486,drinks
15:07:00,487,drinks
15:07:00,488,dairy
15:08:00,468,fruit
15:08:00,480,drinks
15:08:00,484,fruit
15:08:00,485,spices
15:08:00,486,spices
15:08:00,487,drinks
15:08:00,488,dairy
15:08:00,489,spices
15:09:00,468,fruit
15:09:00,480,checkout
15:09:00,484,fruit
15:09:00,485,drinks
15:09:00,486,spices
15:09:00,487,fruit
15:09:00,488,drinks
15:09:00,489,dairy
15:09:00,490,dairy
15:10:00,468,fruit
15:10:00,484,drinks
15:10:00,485,drinks
15:10:00,486,spices
15:10:00,487,spices
15:10:00,488,drinks
15:10:00,489,checkout
15:10:00,490,dairy
15:10:00,491,drinks
15:11:00,468,fruit
15:11:00,484,drinks
15:11:00,485,drinks
15:11:00,486,spices
15:11:00,487,drinks
15:11:00,488,drinks
15:11:00,490,dairy
15:11:00,491,drinks
15:11:00,492,dairy
15:12:00,468,dairy
15:12:00,484,fruit
15:12:00,485,drinks
15:12:00,486,spices
15:12:00,487,drinks
15:12:00,488,dairy
15:12:00,490,dairy
15:12:00,491,drinks
15:12:00,492,dairy
15:12:00,493,dairy
15:13:00,468,dairy
15:13:00,484,checkout
15:13:00,485,drinks
15:13:00,486,checkout
15:13:00,487,drinks
15:13:00,488,dairy
15:13:00,490,dairy
15:13:00,491,fruit
15:13:00,492,dairy
15:13:00,493,dairy
15:13:00,494,drinks
15:14:00,468,dairy
15:14:00,485,checkout
15:14:00,487,fruit
15:14:00,488,dairy
15:14:00,490,dairy
15:14:00,491,fruit
15:14:00,492,dairy
15:14:00,493,dairy
15:14:00,494,checkout
15:14:00,495,drinks
15:15:00,468,checkout
15:15:00,487,fruit
15:15:00,488,dairy
15:15:00,490,dairy
15:15:00,491,fruit
15:15:00,492,dairy
15:15:00,493,dairy
15:15:00,495,drinks
15:15:00,496,dairy
15:16:00,487,checkout
15:16:00,488,dairy
15:16:00,490,checkout
15:16:00,491,fruit
15:16:00,492,spices
15:16:00,493,dairy
15:16:00,495,drinks
15:16:00,496,dairy
15:16:00,497,spices
15:17:00,488,checkout
15:17:00,491,checkout
15:17:00,492,spices
15:17:00,493,dairy
15:17:00,495,drinks
15:17:00,496,dairy
15:17:00,497,spices
15:17:00,498,drinks
15:18:00,491,checkout
15:18:00,492,drinks
15:18:00,493,drinks
15:18:00,495,checkout
15:18:00,496,dairy
15:18:00,497,fruit
15:18:00,498,checkout
15:18:00,499,dairy
15:19:00,492,drinks
15:19:00,493,checkout
15:19:00,496,dairy
15:19:00,497,dairy
15:19:00,499,spices
15:19:00,500,spices
15:20:00,492,drinks
15:20:00,496,dairy
15:20:00,497,dairy
15:20:00,499,checkout
15:20:00,500,spices
15:20:00,501,fruit
15:21:00,492,drinks
15:21:00,496,checkout
15:21:00,497,dairy
15:21:00,500,spices
15:21:00,501,fruit
15:21:00,502,spices
15:22:00,492,drinks
15:22:00,497,dairy
15:22:00,500,checkout
15:22:00,501,checkout
15:22:00,502,spices
15:22:00,503,spices
15:23:00,492,drinks
15:23:00,497,dairy
15:23:00,501,checkout
15:23:00,502,spices
15:23:00,503,spices
15:23:00,504,fruit
15:24:00,492,drinks
15:24:00,497,dairy
15:24:00,502,fruit
15:24:00,503,checkout
15:24:00,504,fruit
15:24:00,505,fruit
15:25:00,492,drinks
15:25:00,497,fruit
15:25:00,502,fruit
15:25:00,504,fruit
15:25:00,505,fruit
15:25:00,506,drinks
15:26:00,492,drinks
15:26:00,497,dairy
15:26:00,502,fruit
15:26:00,504,checkout
15:26:00,505,dairy
15:26:00,506,drinks
15:26:00,507,fruit
15:27:00,492,drinks
15:27:00,497,dairy
15:27:00,502,fruit
15:27:00,505,dairy
15:27:00,506,checkout
15:27:00,507,fruit
15:27:00,508,dairy
15:28:00,492,checkout
15:28:00,497,dairy
15:28:00,502,fruit
15:28:00,505,dairy
15:28:00,507,dairy
15:28:00,508,dairy
15:28:00,509,drinks
15:29:00,497,dairy
15:29:00,502,checkout
15:29:00,505,dairy
15:29:00,507,dairy
15:29:00,508,dairy
15:29:00,509,drinks
15:29:00,510,spices
15:30:00,497,fruit
15:30:00,505,dairy
15:30:00,507,dairy
15:30:00,508,dairy
15:30:00,509,checkout
15:30:00,510,spices
15:30:00,511,drinks
15:31:00,497,fruit
15:31:00,505,checkout
15:31:00,507,dairy
15:31:00,508,dairy
15:31:00,510,dairy
15:31:00,511,spices
15:31:00,512,drinks
15:32:00,497,dairy
15:32:00,507,checkout
15:32:00,508,drinks
15:32:00,510,dairy
15:32:00,511,drinks
15:32:00,512,drinks
15:32:00,513,spices
15:33:00,497,dairy
15:33:00,508,drinks
15:33:00,510,drinks
15:33:00,511,drinks
15:33:00,512,fruit
15:33:00,513,dairy
15:33:00,514,drinks
15:34:00,497,dairy
15:34:00,508,checkout
15:34:00,510,drinks
15:34:00,511,checkout
15:34:00,512,checkout
15:34:00,513,dairy
15:34:00,514,drinks
15:34:00,515,spices
15:35:00,497,dairy
15:35:00,510,drinks
15:35:00,512,checkout
15:35:00,513,checkout
15:35:00,514,fruit
15:35:00,515,dairy
15:35:00,516,drinks
15:36:00,497,dairy
15:36:00,510,drinks
15:36:00,513,checkout
15:36:00,514,drinks
15:36:00,515,dairy
15:36:00,516,checkout
15:36:00,517,spices
15:37:00,497,dairy
15:37:00,510,drinks
15:37:00,514,drinks
15:37:00,515,dairy
15:37:00,517,dairy
15:37:00,518,dairy
15:38:00,497,dairy
15:38:00,510,drinks
15:38:00,514,checkout
15:38:00,515,dairy
15:38:00,517,dairy
15:38:00,518,dairy
15:38:00,519,dairy
15:39:00,497,dairy
15:39:00,510,drinks
15:39:00,515,checkout
15:39:00,517,checkout
15:39:00,518,drinks
15:39:00,519,dairy
15:39:00,520,dairy
15:40:00,497,dairy
15:40:00,510,drinks
15:40:00,517,checkout
15:40:00,518,fruit
15:40:00,519,checkout
15:40:00,520,dairy
15:40:00,521,fruit
15:41:00,497,dairy
15:41:00,510,drinks
15:41:00,518,fruit
15:41:00,520,checkout
15:41:00,521,fruit
15:41:00,522,fruit
15:42:00,497,dairy
15:42:00,510,drinks
15:42:00,518,fruit
15:42:00,521,dairy
15:42:00,522,fruit
15:42:00,523,drinks
15:43:00,497,spices
15:43:00,510,drinks
15:43:00,518,fruit
15:43:00,521,dairy
15:43:00,522,fruit
15:43:00,523,drinks
15:43:00,524,spices
15:44:00,497,checkout
15:44:00,510,drinks
15:44:00,518,checkout
15:44:00,521,dairy
15:44:00,522,fruit
15:44:00,523,drinks
15:44:00,524,checkout
15:44:00,525,fruit
15:45:00,510,drinks
15:45:00,521,dairy
15:45:00,522,fruit
15:45:00,523,drinks
15:45:00,525,dairy
15:45:00,526,dairy
15:46:00,510,spices
15:46:00,521,fruit
15:46:00,522,fruit
15:46:00,523,drinks
15:46:00,525,dairy
15:46:00,526,dairy
15:46:00,527,spices
15:47:00,510,spices
15:47:00,521,checkout
15:47:00,522,fruit
15:47:00,523,checkout
15:47:00,525,fruit
15:47:00,526,dairy
15:47:00,527,spices
15:47:00,528,fruit
15:48:00,510,spices
15:48:00,522,fruit
15:48:00,525,fruit
15:48:00,526,spices
15:48:00,527,spices
15:48:00,528,fruit
15:48:00,529,drinks
15:49:00,510,spices
15:49:00,522,checkout
15:49:00,525,dairy
15:49:00,526,dairy
15:49:00,527,dairy
15:49:00,528,checkout
15:49:00,529,checkout
15:49:00,530,dairy
15:50:00,510,checkout
15:50:00,525,dairy
15:50:00,526,drinks
15:50:00,527,dairy
15:50:00,529,checkout
15:50:00,530,dairy
15:50:00,531,fruit
15:51:00,525,dairy
15:51:00,526,fruit
15:51:00,527,spices
15:51:00,530,checkout
15:51:00,531,checkout
15:51:00,532,fruit
15:52:00,525,dairy
15:52:00,526,fruit
15:52:00,527,spices
15:52:00,531,checkout
15:52:00,532,spices
15:52:00,533,fruit
15:53:00,525,dairy
15:53:00,526,fruit
15:53:00,527,checkout
15:53:00,532,checkout
15:53:00,533,fruit
15:53:00,534,spices
15:54:00,525,dairy
15:54:00,526,spices
15:54:00,532,checkout
15:54:00,533,fruit
15:54:00,534,dairy
15:54:00,535,drinks
15:55:00,525,dairy
15:55:00,526,spices
15:55:00,533,fruit
15:55:00,534,checkout
15:55:00,535,drinks
15:55:00,536,spices
15:56:00,525,dairy
15:56:00,526,drinks
15:56:00,533,fruit
15:56:00,535,spices
15:56:00,536,fruit
15:56:00,537,spices
15:57:00,525,dairy
15:57:00,526,fruit
15:57:00,533,fruit
15:57:00,535,dairy
15:57:00,536,fruit
15:57:00,537,drinks
15:57:00,538,drinks
15:58:00,525,checkout
15:58:00,526,spices
15:58:00,533,fruit
15:58:00,535,drinks
15:58:00,536,checkout
15:58:00,537,drinks
15:58:00,538,drinks
15:58:00,539,dairy
15:59:00,526,spices
15:59:00,533,fruit
15:59:00,535,checkout
15:59:00,537,drinks
15:59:00,538,drinks
15:59:00,539,dairy
15:59:00,540,dairy
16:00:00,526,spices
16:00:00,533,fruit
16:00:00,537,checkout
16:00:00,538,drinks
16:00:00,539,dairy
16:00:00,540,dairy
16:00:00,541,dairy
16:01:00,526,spices
16:01:00,533,fruit
16:01:00,538,fruit
16:01:00,539,dairy
16:01:00,540,drinks
16:01:00,541,fruit
16:01:00,542,dairy
16:02:00,526,dairy
16:02:00,533,fruit
16:02:00,538,spices
16:02:00,539,dairy
16:02:00,540,drinks
16:02:00,541,fruit
16:02:00,542,dairy
16:02:00,543,drinks
16:03:00,526,dairy
16:03:00,533,fruit
16:03:00,538,spices
16:03:00,539,dairy
16:03:00,540,drinks
16:03:00,541,fruit
16:03:00,542,spices
16:03:00,543,checkout
16:03:00,544,drinks
16:04:00,526,dairy
16:04:00,533,checkout
16:04:00,538,drinks
16:04:00,539,dairy
16:04:00,540,spices
16:04:00,541,fruit
16:04:00,542,drinks
16:04:00,544,drinks
16:04:00,545,dairy
16:05:00,526,spices
16:05:00,538,fruit
16:05:00,539,dairy
16:05:00,540,drinks
16:05:00,541,dairy
16:05:00,542,spices
16:05:00,544,drinks
16:05:00,545,dairy
16:05:00,546,drinks
16:06:00,526,dairy
16:06:00,538,fruit
16:06:00,539,dairy
16:06:00,540,drinks
16:06:00,541,dairy
16:06:00,542,drinks
16:06:00,544,drinks
16:06:00,545,dairy
16:06:00,546,drinks
16:06:00,547,dairy
16:07:00,526,dairy
16:07:00,538,dairy
16:07:00,539,dairy
16:07:00,540,drinks
16:07:00,541,dairy
16:07:00,542,checkout
16:07:00,544,checkout
16:07:00,545,dairy
16:07:00,546,checkout
16:07:00,547,fruit
16:07:00,548,spices
16:08:00,526,dairy
16:08:00,538,drinks
16:08:00,539,dairy
16:08:00,540,checkout
16:08:00,541,spices
16:08:00,544,checkout
16:08:00,545,dairy
16:08:00,547,dairy
16:08:00,548,spices
16:08:00,549,drinks
16:09:00,526,dairy
16:09:00,538,checkout
16:09:00,539,drinks
16:09:00,541,spices
16:09:00,545,dairy
16:09:00,547,dairy
16:09:00,548,spices
16:09:00,549,fruit
16:09:00,550,spices
16:10:00,526,spices
16:10:00,539,drinks
16:10:00,541,drinks
16:10:00,545,dairy
16:10:00,547,dairy
16:10:00,548,fruit
16:10:00,549,spices
16:10:00,550,spices
16:10:00,551,drinks
16:11:00,526,drinks
16:11:00,539,drinks
16:11:00,541,drinks
16:11:00,545,drinks
16:11:00,547,dairy
16:11:00,548,checkout
16:11:00,549,drinks
16:11:00,550,fruit
16:11:00,551,checkout
16:11:00,552,drinks
16:12:00,526,checkout
16:12:00,539,fruit
16:12:00,541,checkout
16:12:00,545,drinks
16:12:00,547,dairy
16:12:00,549,fruit
16:12:00,550,fruit
16:12:00,552,drinks
16:12:00,553,dairy
16:13:00,539,drinks
16:13:00,545,drinks
16:13:00,547,dairy
16:13:00,549,fruit
16:13:00,550,spices
16:13:00,552,drinks
16:13:00,553,dairy
16:13:00,554,dairy
16:14:00,539,drinks
16:14:00,545,fruit
16:14:00,547,dairy
16:14:00,549,dairy
16:14:00,550,spices
16:14:00,552,checkout
16:14:00,553,dairy
16:14:00,554,dairy
16:14:00,555,fruit
16:15:00,539,drinks
16:15:00,545,checkout
16:15:00,547,dairy
16:15:00,549,fruit
16:15:00,550,dairy
16:15:00,553,dairy
16:15:00,554,dairy
16:15:00,555,fruit
16:15:00,556,fruit
16:16:00,539,checkout
16:16:00,547,drinks
16:16:00,549,drinks
16:16:00,550,dairy
16:16:00,553,dairy
16:16:00,554,fruit
16:16:00,555,dairy
16:16:00,556,fruit
16:16:00,557,dairy
16:17:00,547,checkout
16:17:00,549,drinks
16:17:00,550,checkout
16:17:00,553,checkout
16:17:00,554,checkout
16:17:00,555,dairy
16:17:00,556,fruit
16:17:00,557,dairy
16:17:00,558,dairy
16:18:00,549,fruit
16:18:00,553,checkout
16:18:00,555,dairy
16:18:00,556,fruit
16:18:00,557,spices
16:18:00,558,dairy
16:18:00,559,spices
16:19:00,549,fruit
16:19:00,555,dairy
16:19:00,556,fruit
16:19:00,557,spices
16:19:00,558,dairy
16:19:00,559,fruit
16:19:00,560,fruit
16:20:00,549,fruit
16:20:00,555,checkout
16:20:00,556,fruit
16:20:00,557,spices
16:20:00,558,checkout
16:20:00,559,spices
16:20:00,560,dairy
16:20:00,561,fruit
16:21:00,549,fruit
16:21:00,556,checkout
16:21:00,557,checkout
16:21:00,559,spices
16:21:00,560,dairy
16:21:00,561,fruit
16:21:00,562,drinks
16:22:00,549,checkout
16:22:00,557,checkout
16:22:00,559,spices
16:22:00,560,dairy
16:22:00,561,fruit
16:22:00,562,spices
16:22:00,563,dairy
16:23:00,557,checkout
16:23:00,559,drinks
16:23:00,560,dairy
16:23:00,561,checkout
16:23:00,562,drinks
16:23:00,563,dairy
16:23:00,564,spices
16:24:00,559,drinks
16:24:00,560,checkout
16:24:00,562,drinks
16:24:00,563,dairy
16:24:00,564,drinks
16:24:00,565,fruit
16:25:00,559,spices
16:25:00,562,drinks
16:25:00,563,dairy
16:25:00,564,drinks
16:25:00,565,checkout
16:25:00,566,dairy
16:26:00,559,checkout
16:26:00,562,checkout
16:26:00,563,fruit
16:26:00,564,drinks
16:26:00,566,fruit
16:26:00,567,drinks
16:27:00,562,checkout
16:27:00,563,fruit
16:27:00,564,drinks
16:27:00,566,fruit
16:27:00,567,drinks
16:27:00,568,fruit
16:28:00,563,fruit
16:28:00,564,drinks
16:28:00,566,fruit
16:28:00,567,fruit
16:28:00,568,fruit
16:28:00,569,dairy
16:29:00,563,fruit
16:29:00,564,drinks
16:29:00,566,fruit
16:29:00,567,fruit
16:29:00,568,dairy
16:29:00,569,dairy
16:29:00,570,dairy
16:30:00,563,fruit
16:30:00,564,fruit
16:30:00,566,fruit
16:30:00,567,spices
16:30:00,568,dairy
16:30:00,569,dairy
16:30:00,570,checkout
16:30:00,571,drinks
16:31:00,563,spices
16:31:00,564,dairy
16:31:00,566,checkout
16:31:00,567,drinks
16:31:00,568,dairy
16:31:00,569,dairy
16:31:00,571,drinks
16:31:00,572,drinks
16:32:00,563,dairy
16:32:00,564,dairy
16:32:00,567,drinks
16:32:00,568,dairy
16:32:00,569,dairy
16:32:00,571,drinks
16:32:00,572,drinks
16:32:00,573,fruit
16:33:00,563,dairy
16:33:00,564,dairy
16:33:00,567,checkout
16:33:00,568,dairy
16:33:00,569,dairy
16:33:00,571,checkout
16:33:00,572,drinks
16:33:00,573,fruit
16:33:00,574,fruit
16:34:00,563,drinks
16:34:00,564,drinks
16:34:00,568,checkout
16:34:00,569,fruit
16:34:00,572,drinks
16:34:00,573,spices
16:34:00,574,fruit
16:34:00,575,spices
16:35:00,563,drinks
16:35:00,564,drinks
16:35:00,569,spices
16:35:00,572,drinks
16:35:00,573,spices
16:35:00,574,fruit
16:35:00,575,checkout
16:35:00,576,dairy
16:36:00,563,drinks
16:36:00,564,checkout
16:36:00,569,drinks
16:36:00,572,drinks
16:36:00,573,fruit
16:36:00,574,checkout
16:36:00,576,dairy
16:36:00,577,fruit
16:37:00,563,fruit
16:37:00,569,drinks
16:37:00,572,drinks
16:37:00,573,fruit
16:37:00,576,dairy
16:37:00,577,fruit
16:37:00,578,spices
16:38:00,563,drinks
16:38:00,569,checkout
16:38:00,572,drinks
16:38:00,573,spices
16:38:00,576,dairy
16:38:00,577,fruit
16:38:00,578,drinks
16:38:00,579,dairy
16:39:00,563,drinks
16:39:00,572,drinks
16:39:00,573,spices
16:39:00,576,dairy
16:39:00,577,fruit
16:39:00,578,drinks
16:39:00,579,fruit
16:39:00,580,dairy
16:40:00,563,drinks
16:40:00,572,drinks
16:40:00,573,fruit
16:40:00,576,dairy
16:40:00,577,fruit
16:40:00,578,checkout
16:40:00,579,fruit
16:40:00,580,checkout
16:40:00,581,fruit
16:41:00,563,drinks
16:41:00,572,drinks
16:41:00,573,fruit
16:41:00,576,checkout
16:41:00,577,fruit
16:41:00,579,fruit
16:41:00,581,fruit
16:41:00,582,drinks
16:42:00,563,drinks
16:42:00,572,drinks
16:42:00,573,fruit
16:42:00,577,fruit
16:42:00,579,drinks
16:42:00,581,fruit
16:42:00,582,drinks
16:42:00,583,drinks
16:43:00,563,drinks
16:43:00,572,checkout
16:43:00,573,fruit
16:43:00,577,fruit
16:43:00,579,fruit
16:43:00,581,spices
16:43:00,582,checkout
16:43:00,583,fruit
16:43:00,584,dairy
16:44:00,563,drinks
16:44:00,573,fruit
16:44:00,577,dairy
16:44:00,579,spices
16:44:00,581,dairy
16:44:00,583,fruit
16:44:00,584,checkout
16:44:00,585,drinks
16:45:00,563,drinks
16:45:00,573,fruit
16:45:00,577,checkout
16:45:00,579,drinks
16:45:00,581,dairy
16:45:00,583,checkout
16:45:00,585,drinks
16:45:00,586,dairy
16:46:00,563,checkout
16:46:00,573,fruit
16:46:00,579,drinks
16:46:00,581,dairy
16:46:00,585,drinks
16:46:00,586,dairy
16:46:00,587,spices
16:47:00,573,checkout
16:47:00,579,drinks
16:47:00,581,checkout
16:47:00,585,checkout
16:47:00,586,dairy
16:47:00,587,drinks
16:47:00,588,fruit
16:48:00,579,drinks
16:48:00,585,checkout
16:48:00,586,dairy
16:48:00,587,checkout
16:48:00,588,spices
16:48:00,589,dairy
16:49:00,579,drinks
16:49:00,586,spices
16:49:00,588,spices
16:49:00,589,dairy
16:49:00,590,fruit
16:50:00,579,drinks
16:50:00,586,spices
16:50:00,588,dairy
16:50:00,589,dairy
16:50:00,590,fruit
16:50:00,591,fruit
16:51:00,579,drinks
16:51:00,586,checkout
16:51:00,588,dairy
16:51:00,589,dairy
16:51:00,590,fruit
16:51:00,591,checkout
16:51:00,592,dairy
16:52:00,579,spices
16:52:00,588,dairy
16:52:00,589,fruit
16:52:00,590,dairy
16:52:00,592,dairy
16:52:00,593,drinks
16:53:00,579,spices
16:53:00,588,spices
16:53:00,589,fruit
16:53:00,590,checkout
16:53:00,592,checkout
16:53:00,593,spices
16:53:00,594,dairy
16:54:00,579,dairy
16:54:00,588,spices
16:54:00,589,fruit
16:54:00,592,checkout
16:54:00,593,dairy
16:54:00,594,dairy
16:54:00,595,dairy
16:55:00,579,checkout
16:55:00,588,drinks
16:55:00,589,checkout
16:55:00,593,dairy
16:55:00,594,dairy
16:55:00,595,dairy
16:55:00,596,spices
16:56:00,588,spices
16:56:00,593,dairy
16:56:00,594,dairy
16:56:00,595,dairy
16:56:00,596,spices
16:56:00,597,dairy
16:57:00,588,spices
16:57:00,593,dairy
16:57:00,594,dairy
16:57:00,595,dairy
16:57:00,596,dairy
16:57:00,597,dairy
16:57:00,598,drinks
16:58:00,588,dairy
16:58:00,593,dairy
16:58:00,594,dairy
16:58:00,595,dairy
16:58:00,596,drinks
16:58:00,597,dairy
16:58:00,598,checkout
16:58:00,599,dairy
16:59:00,588,checkout
16:59:00,593,dairy
16:59:00,594,dairy
16:59:00,595,dairy
16:59:00,596,checkout
16:59:00,597,dairy
16:59:00,599,dairy
16:59:00,600,dairy
17:00:00,593,drinks
17:00:00,594,dairy
17:00:00,595,dairy
17:00:00,597,checkout
17:00:00,599,checkout
17:00:00,600,dairy
17:00:00,601,dairy
17:01:00,593,checkout
17:01:00,594,dairy
17:01:00,595,dairy
17:01:00,599,checkout
17:01:00,600,dairy
17:01:00,601,dairy
17:01:00,602,fruit
17:02:00,594,fruit
17:02:00,595,checkout
17:02:00,600,dairy
17:02:00,601,dairy
17:02:00,602,spices
17:02:00,603,dairy
17:03:00,594,fruit
17:03:00,600,dairy
17:03:00,601,dairy
17:03:00,602,drinks
17:03:00,603,dairy
17:03:00,604,drinks
17:04:00,594,fruit
17:04:00,600,checkout
17:04:00,601,fruit
17:04:00,602,drinks
17:04:00,603,spices
17:04:00,604,drinks
17:04:00,605,fruit
17:05:00,594,fruit
17:05:00,601,dairy
17:05:00,602,drinks
17:05:00,603,dairy
17:05:00,604,spices
17:05:00,605,checkout
17:05:00,606,fruit
17:06:00,594,fruit
17:06:00,601,dairy
17:06:00,602,drinks
17:06:00,603,drinks
17:06:00,604,spices
17:06:00,606,fruit
17:06:00,607,fruit
17:07:00,594,fruit
17:07:00,601,spices
17:07:00,602,drinks
17:07:00,603,drinks
17:07:00,604,spices
17:07:00,606,fruit
17:07:00,607,spices
17:07:00,608,spices
17:08:00,594,fruit
17:08:00,601,checkout
17:08:00,602,drinks
17:08:00,603,checkout
17:08:00,604,checkout
17:08:00,606,fruit
17:08:00,607,dairy
17:08:00,608,spices
17:08:00,609,fruit
17:09:00,594,checkout
17:09:00,602,drinks
17:09:00,604,checkout
17:09:00,606,fruit
17:09:00,607,dairy
17:09:00,608,dairy
17:09:00,609,fruit
17:09:00,610,spices
17:10:00,602,drinks
17:10:00,606,dairy
17:10:00,607,dairy
17:10:00,608,dairy
17:10:00,609,checkout
17:10:00,610,fruit
17:10:00,611,drinks
17:11:00,602,checkout
17:11:00,606,dairy
17:11:00,607,dairy
17:11:00,608,checkout
17:11:00,610,spices
17:11:00,611,checkout
17:11:00,612,spices
17:12:00,606,dairy
17:12:00,607,spices
17:12:00,610,checkout
17:12:00,612,checkout
17:12:00,613,drinks
17:13:00,606,dairy
17:13:00,607,checkout
17:13:00,612,checkout
17:13:00,613,drinks
17:13:00,614,dairy
17:14:00,606,dairy
17:14:00,612,checkout
17:14:00,613,drinks
17:14:00,614,dairy
17:14:00,615,dairy
17:15:00,606,dairy
17:15:00,613,checkout
17:15:00,614,fruit
17:15:00,615,dairy
17:15:00,616,drinks
17:16:00,606,drinks
17:16:00,614,checkout
17:16:00,615,spices
17:16:00,616,spices
17:16:00,617,spices
17:17:00,606,checkout
17:17:00,615,dairy
17:17:00,616,checkout
17:17:00,617,spices
17:17:00,618,spices
17:18:00,615,dairy
17:18:00,617,drinks
17:18:00,618,spices
17:18:00,619,drinks
17:19:00,615,dairy
17:19:00,617,drinks
17:19:00,618,fruit
17:19:00,619,drinks
17:19:00,620,dairy
17:20:00,615,dairy
17:20:00,617,spices
17:20:00,618,checkout
17:20:00,619,drinks
17:20:00,620,dairy
17:20:00,621,spices
17:21:00,615,dairy
17:21:00,617,drinks
17:21:00,619,spices
17:21:00,620,dairy
17:21:00,621,checkout
17:21:00,622,spices
17:22:00,615,drinks
17:22:00,617,drinks
17:22:00,619,drinks
17:22:00,620,dairy
17:22:00,622,spices
17:22:00,623,spices
17:23:00,615,drinks
17:23:00,617,drinks
17:23:00,619,fruit
17:23:00,620,dairy
17:23:00,622,drinks
17:23:00,623,dairy
17:23:00,624,fruit
17:24:00,615,drinks
17:24:00,617,drinks
17:24:00,619,checkout
17:24:00,620,dairy
17:24:00,622,drinks
17:24:00,623,dairy
17:24:00,624,fruit
17:24:00,625,drinks
17:25:00,615,drinks
17:25:00,617,drinks
17:25:00,620,fruit
17:25:00,622,drinks
17:25:00,623,checkout
17:25:00,624,fruit
17:25:00,625,drinks
17:25:00,626,fruit
17:26:00,615,drinks
17:26:00,617,dairy
17:26:00,620,fruit
17:26:00,622,drinks
17:26:00,624,fruit
17:26:00,625,drinks
17:26:00,626,dairy
17:26:00,627,drinks
17:27:00,615,fruit
17:27:00,617,dairy
17:27:00,620,fruit
17:27:00,622,drinks
17:27:00,624,dairy
17:27:00,625,checkout
17:27:00,626,fruit
17:27:00,627,drinks
17:27:00,628,dairy
17:28:00,615,fruit
17:28:00,617,dairy
17:28:00,620,fruit
17:28:00,622,checkout
17:28:00,624,dairy
17:28:00,626,fruit
17:28:00,627,drinks
17:28:00,628,fruit
17:28:00,629,dairy
17:29:00,615,fruit
17:29:00,617,dairy
17:29:00,620,fruit
17:29:00,624,dairy
17:29:00,626,fruit
17:29:00,627,drinks
17:29:00,628,fruit
17:29:00,629,drinks
17:29:00,630,fruit
17:30:00,615,fruit
17:30:00,617,dairy
17:30:00,620,checkout
17:30:00,624,dairy
17:30:00,626,spices
17:30:00,627,checkout
17:30:00,628,dairy
17:30:00,629,drinks
17:30:00,630,fruit
17:30:00,631,drinks
17:31:00,615,fruit
17:31:00,617,dairy
17:31:00,624,dairy
17:31:00,626,dairy
17:31:00,628,dairy
17:31:00,629,drinks
17:31:00,630,fruit
17:31:00,631,drinks
17:31:00,632,fruit
17:32:00,615,fruit
17:32:00,617,dairy
17:32:00,624,dairy
17:32:00,626,dairy
17:32:00,628,dairy
17:32:00,629,checkout
17:32:00,630,fruit
17:32:00,631,drinks
17:32:00,632,checkout
17:32:00,633,dairy
17:33:00,615,checkout
